,Unnamed: 0,id,昵称,性别,地区,教育,阳光信用,注册时间,微博数,粉丝数,关注数,个人简介,is_spammer,follow_ratio,like_count,repost_count,comment_count,tweet_count,ave_like,ave_repost,ave_comment,att_count,jing_count,zhuanfa_count,url_count,ave_att,ave_jing,ave_zhuanfa,ave_url,fan_fan_ave,followed_fan_ave,mutual,sina_helper_fan,has_intro,theme_num,most_theme_pct,most_theme_,most_theme_0,most_theme_1,most_theme_2,most_theme_3,most_theme_4,most_theme_5,most_theme_6,most_theme_7,most_theme_8,simiscore
429,429,6681054704,七七FreakTwenty,女,其他,,,,4972,73,566,和我的小玫瑰一起努力绽放,no,0.1289752650176678,0,0,0,10,0.0,0.0,0.0,4,1,0,0,0.4,0.1,0.0,0.0,88.0,0.0,0,False,1,7,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.494278632104397
430,430,2401576022,菜菜真香啊,女,广东,,,,1474,207,181,,no,1.143646408839779,77,1,2,10,7.7,0.1,0.2,0,5,2,0,0.0,0.5,0.2,0.0,410.0,6485.727272727273,2,False,0,5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.698315172106959
431,431,6537557440,Gemini_61,男,其他,,,,20798,450,2601,我贪念的人间烟火 不偏不倚  恰好是你,no,0.1730103806228373,0,1,23,10,0.0,0.1,2.3,1,3,2,0,0.1,0.3,0.2,0.0,129.5,263.0,0,False,1,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.483983229431841
432,432,6131116454,凛冬来相見,女,其他,,,,13431,225,1293,我要融化了,no,0.1740139211136891,1,0,1,10,0.1,0.0,0.1,6,2,0,0,0.6,0.2,0.0,0.0,175.5,175.5,2,False,1,5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.637143989404042
433,433,2669012691,暖心安桥,女,广东 广州,,,,21,239,352,孤独老白菜,no,0.6789772727272727,9,0,0,9,1.0,0.0,0.0,0,2,0,0,0.0,0.2222222222222222,0.0,0.0,88.0,175.5,1,False,1,4,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4528520964086056
434,434,6074354602,2aB4k纯丑,男,新疆 石河子,,,,6362,293,4875,希望你爱的人都比我爱你 希望我爱的人再也不会像你。,no,0.0601025641025641,1,0,0,2,0.5,0.0,0.0,0,0,2,0,0.0,0.0,1.0,0.0,115.0,0.0,0,False,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000002384185791
435,435,6874750714,kunkunmamama,男,其他,,,,6777,84,111,猪咪正牌妈咪,no,0.7567567567567568,0,0,0,10,0.0,0.0,0.0,0,1,9,0,0.0,0.1,0.9,0.0,83.66666666666667,173.0,0,False,1,2,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.135088854365879
436,436,6819062352,双梦伊,女,江西,,,,3,93,275,底线蔡徐坤,no,0.3381818181818182,5,0,1,3,1.6666666666666667,0.0,0.3333333333333333,0,0,2,0,0.0,0.0,0.6666666666666666,0.0,88.0,281.0,1,False,1,2,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8245628476142883
437,437,1281946895,拿一血,男,北京,,,,20198,122,4906,,no,0.0248675091724419,0,0,0,9,0.0,0.0,0.0,0,0,2,0,0.0,0.0,0.2222222222222222,0.0,88.0,0.0,0,False,0,5,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.882904577255249
438,438,6183065852,彧子规,女,福建 厦门,,,,1866,235,1855,做好准备的人，一定会得到一颗糖。,no,0.1266846361185983,0,0,0,10,0.0,0.0,0.0,0,0,7,0,0.0,0.0,0.7,0.0,88.0,0.0,0,False,1,3,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.678670333491431
439,439,6190162173,上官华岳,男,吉林,,,,647,193,4657,积德为产业，强胜于美宅良田。,no,0.0414429890487438,1,0,0,10,0.1,0.0,0.0,0,0,10,0,0.0,0.0,1.0,0.0,355.0,0.0,0,False,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.000006622738308
440,440,1079060371,无语阳光的明媚世界_706,女,其他,,,,26556,178,4780,,no,0.0372384937238493,0,0,0,10,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,88.0,0.0,0,False,0,3,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38355565071106
441,441,5977638946,抹茶猪猪猪猪奶茶,男,其他,,,,6896,83,643,谨言慎行,no,0.1290824261275272,0,0,0,10,0.0,0.0,0.0,0,0,9,0,0.0,0.0,0.9,0.0,88.0,0.0,0,False,1,2,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.950899912251366
442,442,7330076027,用户7330076027,女,浙江 绍兴,,,,106,2,94,,no,0.0212765957446808,0,0,0,10,0.0,0.0,0.0,0,2,0,0,0.0,0.2,0.0,0.0,338.0,338.0,0,False,0,2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.707166519429949
443,443,7040289367,伊钠坝次霸281,男,广东,,,,0,33,4924,,no,0.006701868399675,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,88.0,0.0,0,False,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,444,5989569259,uL81r-啦啦队xxr,男,甘肃,,,,1,9,3956,,no,0.0022750252780586,2,0,0,1,2.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,88.0,0.0,0,False,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1920928955078125e-07
445,445,3974864933,穿衣巧爆款搭,女,香港,,,,96624,656,2709,,no,0.2421557770394979,0,0,0,9,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.1111111111111111,0.0,88.0,0.0,0,False,0,4,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9858932197093964
446,446,6087909354,Aqchidoo-,女,浙江 杭州,,,,35,113,347,一个超级美的人,no,0.3256484149855908,170,0,36,10,17.0,0.0,3.6,0,0,0,0,0.0,0.0,0.0,0.0,88.0,0.0,0,False,1,7,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.201410438865423
447,447,5514651065,禾火i_i,女,其他,,,,306,115,457,Better at seventy,no,0.2516411378555798,2,0,3,11,0.1818181818181818,0.0,0.2727272727272727,3,0,0,0,0.2727272727272727,0.0,0.0,0.0,20.0,1431.5,0,False,1,4,0.4545454545454545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1010294426232576
448,448,6528251903,802号量贩日志,女,其他,,,,2890,80,290,KUN&amp;IKUN,no,0.2758620689655172,0,0,0,10,0.0,0.0,0.0,3,0,3,0,0.3,0.0,0.3,0.0,20.0,0.0,0,False,1,5,0.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22776807182365
449,449,6890158475,郧伪步嘉忍987,女,天津 河西区,,,,0,99,4760,,no,0.020798319327731,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0,0,False,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,450,5148685042,阿酒呀11,女,江苏,,,,165,185,3634,店主Vx：3455540154,no,0.0509080902586681,5,0,1,9,0.5555555555555556,0.0,0.1111111111111111,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0,0,False,1,5,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.036747422069311
451,451,6589926624,用户0529103459,男,北京,,,,11,64,3234,,no,0.0197897340754483,2,0,0,10,0.2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0,0,False,0,5,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0655752865390644
452,452,2892820193,河囿故宫卖红苕,男,辽宁,,,,306,69,1532,,no,0.0450391644908616,0,0,0,10,0.0,0.0,0.0,10,0,10,0,1.0,0.0,1.0,0.0,20.0,0.0,0,False,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0
453,453,6330195246,潮品集中营461,女,北京 朝阳区,,,,123,129,2013,Yeezy全系列 购鞋WeChat：ouyesi666,no,0.0640834575260804,0,0,0,10,0.0,0.0,0.0,9,0,0,0,0.9,0.0,0.0,0.0,20.0,0.0,0,False,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.673622707525889
454,454,6589974647,用户0537469027,男,北京 东城区,,,,9,71,3168,,no,0.0224116161616161,1,0,0,9,0.1111111111111111,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0,0,False,0,6,0.2222222222222222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5573190497234464
455,455,3982638023,kitty小花维,女,安徽,,,,13133,415,2064,,no,0.2010658914728682,0,0,0,9,0.0,0.0,0.0,9,0,0,0,1.0,0.0,0.0,0.0,20.0,0.0,0,False,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.367040693759918
456,456,6222077618,小傻子狸,女,其他,,,,73,9,92,,no,0.0978260869565217,0,0,0,10,0.0,0.0,0.0,1,0,1,0,0.1,0.0,0.1,0.0,20.0,0.0,0,False,0,8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.7145274952054024
457,457,6259877837,76号头号特务,女,上海,,,,113,17,12,来不及 不是tjx,no,1.4166666666666667,0,0,0,10,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,20.0,0.0,0,False,1,6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.438359085470438
458,458,5903932776,包治百病系列77,女,北京,,,,501,10165,9653,请➕WeChat: Ellie8509 七年代购品质！ 所见即所得！更多详情款式尽在威信朋友圈！,no,1.0530405055423184,6,0,0,11,0.5454545454545454,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,759.0,0.0,0,False,1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.996462166309357
459,459,1010584512,QG的猪小妹,女,北京 朝阳区,,,,229,283,385,就算最后一定会落下，也要记得起跳时的开心。,no,0.7350649350649351,169,0,82,10,16.9,0.0,8.2,0,3,2,0,0.0,0.3,0.2,0.0,759.0,759.0,1,False,1,6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.7618735465738506
460,460,5982999466,人间杂食畅mm,女,浙江 湖州,,,,889,230,185,,no,1.2432432432432432,0,0,0,10,0.0,0.0,0.0,0,1,0,0,0.0,0.1,0.0,0.0,759.0,0.0,0,False,0,4,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.517311246858703
461,461,5994803487,Paduora1520,女,陕西,,,,152,2572,3658,,no,0.7031164570803717,7,1,1,10,0.7,0.1,0.1,0,0,0,0,0.0,0.0,0.0,0.0,759.0,0.0,0,False,0,4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5779196799008384
462,462,7202165889,kLX69-感性认ock,女,山西,,,,7,47,4181,,no,0.0112413298254006,4,0,0,7,0.5714285714285714,0.0,0.0,0,2,0,0,0.0,0.2857142857142857,0.0,0.0,759.0,0.0,0,False,0,4,0.4285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.188749548047781
463,463,2250990433,松花皮皮,女,其他,,,,2,52,519,是皮皮不是蛋蛋,no,0.1001926782273603,0,0,0,2,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.5,0.0,759.0,759.0,1,False,1,2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9999994039535522
464,464,5214069879,小方小方遇事不慌-,女,其他,,,,154,17,153,ʜᴀ͟ᴘ͟ᴘ͟ʏ ᴇᴠᴇʀʏᴅᴀʏ̆̈,no,0.1111111111111111,0,0,0,10,0.0,0.0,0.0,1,1,0,0,0.1,0.1,0.0,0.0,759.0,0.0,0,False,1,6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.6737409051921635
465,465,3938944276,小毬子,女,北京 昌平区,,,,1638,198,471,.,no,0.4203821656050955,21,0,44,10,2.1,0.0,4.4,1,2,0,0,0.1,0.2,0.0,0.0,759.0,0.0,0,False,1,4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.6780915177530713
466,466,7409642768,用户7409642768,女,贵州,,,,0,2,4445,,no,0.0004499437570303,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,759.0,0.0,0,False,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,467,7370411197,再未x做因南_n,女,湖南,,,,13,120,1772,,no,0.0677200902934537,0,0,0,10,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,759.0,0.0,0,False,0,5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.097200142012702
468,468,7374612586,秦汉的小家,男,其他,,,,3,25,509,不懂就问,no,0.0491159135559921,3,0,0,3,1.0,0.0,0.0,0,1,0,0,0.0,0.3333333333333333,0.0,0.0,759.0,0.0,0,False,1,3,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.119632601737976
469,469,3960533472,Muscle19Ch1N99,男,上海,,,,284,110,572,微博认证：说唱歌手,no,0.1923076923076923,0,0,0,9,0.0,0.0,0.0,1,0,6,0,0.1111111111111111,0.0,0.6666666666666666,0.0,759.0,759.0,1,False,1,4,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.366128295660019
470,470,6989149627,山金真的不是颜狗_,女,其他,,,,1047,71,767,永无固定圈的5G冲浪快乐吃瓜群众,no,0.0925684485006518,0,0,0,10,0.0,0.0,0.0,1,0,8,0,0.1,0.0,0.8,0.0,759.0,759.0,1,False,1,2,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.076210028595394
471,471,5612355197,OrigStudio定制,女,海外,,,,230,6416,1032,➕Aseven_88888福利天天见朋友圈九年工厂店,no,6.217054263565892,19,0,1,10,1.9,0.0,0.1,0,5,0,0,0.0,0.5,0.0,0.0,759.0,0.0,0,False,1,3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.100240086515744
472,472,6074348360,锐恒谡,女,北京,,,,5811,199,4838,在所有不被想起的快乐里我最喜欢你,no,0.0411326994625878,0,0,0,9,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.1111111111111111,0.0,759.0,0.0,0,False,1,3,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4412836581468582
473,473,1985323154,子蛋1,男,广东,,,,384,48,2745,,no,0.0174863387978142,0,0,0,10,0.0,0.0,0.0,0,2,0,0,0.0,0.2,0.0,0.0,328.3333333333333,0.0,0,False,0,4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.857677148448096
474,474,6017341046,kkk是葵葵鸭,女,四川,,,,2,18,167,无论过多久 你不用回头 我在你身后 比春天温柔,no,0.1077844311377245,5,0,14,2,2.5,0.0,7.0,0,0,0,0,0.0,0.0,0.0,0.0,759.0,0.0,0,False,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2961268424987793
475,475,6662716941,菜菜的IKUN-,女,其他,,,,40,81,121,蔡徐坤,no,0.6694214876033058,2,0,0,10,0.2,0.0,0.0,3,0,4,0,0.3,0.0,0.4,0.0,759.0,759.0,1,False,1,4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.595724991389683
476,476,2702462273,·池困奈美·,女,广东 广州,,,,3842,6155,234,为蔡徐坤而来,no,26.303418803418804,248,82,203,10,24.8,8.2,20.3,1,2,0,0,0.1,0.2,0.0,0.0,954.0,203.0,0,False,1,6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.044716892970933
477,477,6474798178,羊洋洋ya,女,辽宁 沈阳,,,,604,750,362,♛喜欢蔡徐坤，始于颜值，陷于才华   {ikun},no,2.0718232044198897,101,7,103,11,9.181818181818182,0.6363636363636364,9.363636363636363,1,4,1,0,0.0909090909090909,0.3636363636363636,0.0909090909090909,0.0,759.0,0.0,0,False,1,6,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.630884150664012
478,478,6378880322,圣女亲爱的自己,男,其他,,,,0,16,263,,no,0.0608365019011406,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,759.0,0.0,0,False,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,479,6366428395,用户6366428395,男,其他,,,,0,1,209,,no,0.0047846889952153,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,759.0,0.0,0,False,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,480,6244060786,用户6244060786,女,其他,,,,11,1,3,,no,0.3333333333333333,0,0,0,10,0.0,0.0,0.0,4,3,0,0,0.4,0.3,0.0,0.0,759.0,0.0,0,False,0,4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.400678078333537
481,481,5763103432,在下李开开,男,北京,,,,148,109,218,一个正儿八经的乖弱受,no,0.5,9,0,2,10,0.9,0.0,0.2,1,3,0,0,0.1,0.3,0.0,0.0,759.0,0.0,0,False,1,7,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.5601497325632305
482,482,6708421840,用户6708421840,女,山西,,,,4,37,3754,,yes,0.0098561534363345,0,0,1,4,0.0,0.0,0.25,0,4,0,0,0.0,1.0,0.0,0.0,759.0,0.0,0,False,0,2,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6302286783854165
483,483,7224644689,潮品搭配秀5191,女,北京,,,,513,47,3879,,no,0.0121165248775457,0,0,0,10,0.0,0.0,0.0,0,1,0,0,0.0,0.1,0.0,0.0,759.0,0.0,0,False,0,2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.4591612749629554
484,484,3021881635,小魏魏局长,女,吉林 长春,,,,35,159,167,小魏魏局长👧🏻走路带风🏃💨也是一颗浪卤蛋,no,0.9520958083832336,22,0,11,10,2.2,0.0,1.1,0,0,0,0,0.0,0.0,0.0,0.0,759.0,0.0,0,False,1,5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3885334763262005
485,485,5967588251,八2悖论,女,江苏,,,,3983,441,687,想要成为一个可以照亮你前路的⭐星灯,no,0.6419213973799127,0,0,0,10,0.0,0.0,0.0,1,0,8,0,0.1,0.0,0.8,0.0,759.0,249.6,1,False,1,3,0.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.398970683415731
486,486,6179118180,围脖上的阿东工作室,男,贵州,,,,260,35,2854,,no,0.0122634898388227,5,0,0,10,0.5,0.0,0.0,2,6,2,0,0.2,0.6,0.2,0.0,759.0,0.0,0,False,0,4,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.158398416307238
487,487,6002565760,V_onee,男,上海,,,,24,2104,80,Love Ed until seventy,no,26.3,4,0,1,10,0.4,0.0,0.1,0,4,4,0,0.0,0.4,0.4,0.0,437.0,759.0,1,False,1,4,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.518857998980416
488,488,7305013922,西北环线旅游小冶哥,男,青海 西宁,,,,330,47,4900,☎️小冶哥电话13109755651,no,0.0095918367346938,0,0,0,10,0.0,0.0,0.0,0,2,0,0,0.0,0.2,0.0,0.0,759.0,0.0,0,False,1,5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.275083737240897
489,489,1048134783,松仁豆沙_209,女,内蒙古 呼和浩特,,,,22609,138,4871,,no,0.0283309382057072,0,0,0,8,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,759.0,0.0,0,False,0,3,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5827991962432861
490,490,5108610343,是缌旖了呀,女,上海,,,,111,2086,215,可爱又迷人的反派角色,no,9.702325581395348,73,0,41,10,7.3,0.0,4.1,0,0,0,0,0.0,0.0,0.0,0.0,759.0,0.0,0,False,1,4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.01464360124535
491,491,3168372770,一智羊·,女,上海,,,,782,504,679,喜欢所有美好的事物 包括你,no,0.7422680412371134,14,0,29,8,1.75,0.0,3.625,0,0,2,0,0.0,0.0,0.25,0.0,631.5,504.0,1,False,1,5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.6073232804025923
492,492,5990173941,gUq02-绝大部nut,男,山西,,,,0,28,3271,,no,0.0085600733720574,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,759.0,0.0,0,False,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,493,7039648475,沾及悍遣琶779,女,辽宁 鞍山,,,,0,34,4621,,no,0.0073577147803505,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,759.0,0.0,0,False,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,494,5822885846,1爹Rebirth,女,其他,,,,916,282,180,我的心在小鹿乱撞,no,1.5666666666666669,3027,1041,3671,11,275.1818181818182,94.63636363636364,333.72727272727275,1,1,4,0,0.0909090909090909,0.0909090909090909,0.3636363636363636,0.0,759.0,0.0,0,False,1,4,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.552843292554219
495,495,6209790663,6该用户已不存在,女,北京,,,,2004,66,247,/ web/,no,0.2672064777327935,0,0,0,10,0.0,0.0,0.0,10,10,0,0,1.0,1.0,0.0,0.0,759.0,759.0,1,False,1,2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.245288524362776
496,496,2955823640,来吃青菜啊,女,海外,,,,117,550,144,底层摄影师 约拍看置顶,no,3.8194444444444446,84,0,30,11,7.636363636363637,0.0,2.727272727272727,0,1,1,0,0.0,0.0909090909090909,0.0909090909090909,0.0,759.0,0.0,0,False,1,7,0.2727272727272727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.4251668813327947
497,497,3083356614,禾蔚蔚蔚,女,四川,,,,1342,253,569,💚,no,0.4446397188049209,5,0,1,8,0.625,0.0,0.125,2,2,2,0,0.25,0.25,0.25,0.0,759.0,0.0,0,False,1,6,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8839952369841437
498,498,6554006505,博肖的宝贝琑儿,女,上海 长宁区,,,,155,189,197,热爱可抵岁月漫长,no,0.9593908629441624,7,0,1,9,0.7777777777777778,0.0,0.1111111111111111,1,0,3,0,0.1111111111111111,0.0,0.3333333333333333,0.0,759.0,0.0,0,False,1,5,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.410879518836737
499,499,6498441235,妍姝啦,女,上海,,,,1843,843,363,只喜欢王一博 偶尔产出,no,2.322314049586777,5,2,0,10,0.5,0.2,0.0,2,1,2,0,0.2,0.1,0.2,0.0,759.0,0.0,0,False,1,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.475156452920702
500,500,7076337334,业埠凹腿沽229,女,江西,,,,78,28,1691,,no,0.0165582495564754,0,0,0,10,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,759.0,0.0,0,False,0,5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.443220337231954
501,501,7202203804,Izn7K-社会工vvc,女,海南,,,,7,42,1843,,no,0.0227889310906131,3,0,0,7,0.4285714285714285,0.0,0.0,0,2,0,0,0.0,0.2857142857142857,0.0,0.0,759.0,0.0,0,False,0,4,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2045679464936256
502,502,5894094776,碧若央末,女,广东 广州,,,,43,379,4945,,no,0.0766430738119312,2,0,0,10,0.2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,759.0,0.0,0,False,0,5,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4177884641620846
503,503,5989248691,Rjapa-心惊肉yrg,男,河南 洛阳,,,,14,65,3949,,no,0.0164598632565206,6,0,0,10,0.6,0.0,0.0,1,3,0,0,0.1,0.3,0.0,0.0,759.0,0.0,0,False,0,5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6376170597763524
504,504,5972019735,D2neO-嫁狗随vae,男,上海,,,,10,42,3179,,no,0.0132117017930166,4,0,0,10,0.4,0.0,0.0,0,2,0,0,0.0,0.2,0.0,0.0,759.0,0.0,0,False,0,4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3890412196827433
505,505,6537906686,透妹是小猪,女,北京,,,,30957,314,1379,喜欢帅哥,no,0.2277012327773749,6,0,8,11,0.5454545454545454,0.0,0.7272727272727273,4,0,0,0,0.3636363636363636,0.0,0.0,0.0,759.0,0.0,0,False,1,5,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7958904769685535
506,506,6601760690,2-钮钴禄·AK,女,黑龙江,,,,2348,148,395,,no,0.3746835443037974,5,1,113,10,0.5,0.1,11.3,0,0,0,0,0.0,0.0,0.0,0.0,35.0,0.0,0,False,0,2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.978274077177048
507,507,2636639725,奇奇_dake,女,上海,,,,1985,417,603, ,no,0.6915422885572139,0,0,0,10,0.0,0.0,0.0,4,3,5,0,0.4,0.3,0.5,0.0,226.0,383.1935483870968,2,False,1,3,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.973682098918491
508,508,1778329255,18岁的刚捷Nicole,女,重庆 彭水苗族土家族自治县,,,,6955,437,4962,,no,0.0880693268843208,0,0,0,7,0.0,0.0,0.0,0,0,7,0,0.0,0.0,1.0,0.0,35.0,0.0,0,False,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.000004867712657
